name,time,cpus,ipc,ghz,bandwidth,cycles,llc-misses,l1-misses,instr.,task-clock,vectorsize,threads,filename,mcalefactor,machine,mompiler,l1-hits,br. misses
q1 hyper     ,560.369,9.507,0.64,0.173,0.0,153.647,0.023,0.746,98.322,887.762,524288,88,524288_88.csv,1,dubliner,gcc,44.451,0.025
q1 vectorwise,1915.629,52.693,0.051,2.581,0.0,43413.411,0.066,6.451,2222.952,16819.819,524288,88,524288_88.csv,1,dubliner,gcc,420.718,0.016
q3 hyper     ,832.245,7.261,0.32,0.166,0.0,131.643,0.123,0.686,42.108,789.769,524288,88,524288_88.csv,1,dubliner,gcc,14.189,0.331
q3 vectorwise,2267.769,59.223,0.048,2.438,0.0,42796.04,0.093,0.926,2055.458,17553.151,524288,88,524288_88.csv,1,dubliner,gcc,345.368,0.098
q5 hyper     ,152.414,16.835,0.43,0.21,0.0,70.56,0.099,0.642,30.35,334.914,524288,88,524288_88.csv,1,dubliner,gcc,9.99,0.217
q5 vectorwise,1844.362,55.473,0.048,2.596,0.0,34673.029,0.074,0.937,1668.06,13354.472,524288,88,524288_88.csv,1,dubliner,gcc,281.544,0.073
q6 hyper     ,1.035,87.993,0.134,2.772,0.0,42.101,0.02,0.359,5.65,15.182,524288,88,524288_88.csv,1,dubliner,gcc,1.554,0.039
q6 vectorwise,145.672,60.614,0.051,2.69,0.0,3957.88,0.079,0.371,200.927,1471.332,524288,88,524288_88.csv,1,dubliner,gcc,34.218,0.003
q9 hyper     ,504.424,16.934,0.491,0.112,0.0,112.802,0.373,1.961,55.421,1003.581,524288,88,524288_88.csv,1,dubliner,gcc,16.315,0.37
q9 vectorwise,2577.735,67.523,0.048,2.516,0.0,51460.135,0.349,3.482,2489.454,20450.031,524288,88,524288_88.csv,1,dubliner,gcc,421.134,0.381
q18 hyper     ,1518.154,7.831,0.698,0.09,0.0,78.405,0.04,0.989,54.745,870.82,524288,88,524288_88.csv,1,dubliner,gcc,19.998,0.178
q18 vectorwise,3948.345,46.358,0.05,2.39,0.0,32040.494,0.135,3.139,1594.408,13406.873,524288,88,524288_88.csv,1,dubliner,gcc,281.823,0.39
q1 hyper     ,1439.316,13.552,0.984,0.264,0.0,85.805,0.009,0.674,84.449,325.166,524288,88,524288_88.csv,10,dubliner,gcc,40.3,0.018
q1 vectorwise,3090.412,30.114,0.091,1.784,0.0,2768.171,0.257,5.709,253.132,1551.414,524288,88,524288_88.csv,10,dubliner,gcc,85.775,0.002
q3 hyper     ,1157.754,12.692,0.704,0.171,0.0,32.863,0.09,0.615,23.141,192.111,524288,88,524288_88.csv,10,dubliner,gcc,9.871,0.291
q3 vectorwise,4015.735,78.327,0.05,1.928,0.0,7930.234,0.193,1.02,396.03,4112.382,524288,88,524288_88.csv,10,dubliner,gcc,68.6,0.085
q5 hyper     ,224.512,29.978,0.748,0.384,0.0,33.804,0.069,0.624,25.289,87.88,524288,88,524288_88.csv,10,dubliner,gcc,7.936,0.197
q5 vectorwise,4857.566,56.544,0.05,2.297,0.0,8238.718,0.124,0.988,409.286,3586.36,524288,88,524288_88.csv,10,dubliner,gcc,71.395,0.066
q6 hyper     ,16.896,88.001,0.065,2.779,0.0,68.908,0.018,0.34,4.499,24.787,524288,88,524288_88.csv,10,dubliner,gcc,1.202,0.005
q6 vectorwise,371.526,40.666,0.068,1.843,0.0,464.185,0.102,0.383,31.517,251.864,524288,88,524288_88.csv,10,dubliner,gcc,5.864,0.001
q9 hyper     ,2516.9,11.413,0.519,0.286,0.0,96.507,0.47,2.11,50.104,337.613,524288,88,524288_88.csv,10,dubliner,gcc,15.087,0.286
q9 vectorwise,5146.472,79.442,0.051,2.23,0.0,10717.217,0.865,3.733,544.963,4805.076,524288,88,524288_88.csv,10,dubliner,gcc,96.592,0.31
q18 hyper     ,3106.49,12.566,0.873,0.217,0.0,62.365,0.027,0.969,54.438,286.035,524288,88,524288_88.csv,10,dubliner,gcc,19.373,0.172
q18 vectorwise,11956.223,68.278,0.055,1.543,0.0,9232.13,0.318,3.416,504.166,5981.755,524288,88,524288_88.csv,10,dubliner,gcc,99.274,0.346
q1 hyper     ,56.336,78.593,2.692,2.044,0.0,1508.3,,0.334,4060.703,737.78,524288,128,524288_128.csv,1,burrata,gcc,732.852,0.247
q1 vectorwise,94.544,66.335,2.96,2.222,0.0,2323.449,,1.185,6877.981,1045.047,524288,128,524288_128.csv,1,burrata,gcc,1205.765,0.022
q3 hyper     ,55.897,27.504,1.035,0.728,0.0,146.496,,0.421,151.572,200.938,524288,128,524288_128.csv,1,burrata,gcc,39.193,0.33
q3 vectorwise,157.277,81.486,3.189,1.43,0.0,2395.722,,0.547,7638.871,1675.005,524288,128,524288_128.csv,1,burrata,gcc,1277.801,0.123
q5 hyper     ,15.681,83.455,1.036,1.18,0.0,201.622,,0.422,208.862,170.812,524288,128,524288_128.csv,1,burrata,gcc,49.191,0.116
q5 vectorwise,108.992,67.847,3.259,2.399,0.0,2316.586,,0.493,7548.83,965.227,524288,128,524288_128.csv,1,burrata,gcc,1261.429,0.091
q6 hyper     ,0.705,115.688,0.544,2.601,0.0,35.312,,0.079,19.2,13.589,524288,128,524288_128.csv,1,burrata,gcc,3.902,0.03
q6 vectorwise,10.575,97.912,2.814,2.48,0.0,428.173,,0.194,1204.68,172.536,524288,128,524288_128.csv,1,burrata,gcc,202.933,0.006
q9 hyper     ,52.005,70.313,1.059,0.72,0.0,309.546,,1.683,327.682,429.618,524288,128,524288_128.csv,1,burrata,gcc,86.017,0.367
q9 vectorwise,206.053,93.861,3.081,1.899,0.0,4315.015,,2.528,13293.454,2272.328,524288,128,524288_128.csv,1,burrata,gcc,2226.779,0.516
q18 hyper     ,153.335,62.062,0.771,0.367,0.0,255.672,,0.543,197.107,697.037,524288,128,524288_128.csv,1,burrata,gcc,57.123,0.191
q18 vectorwise,287.594,77.84,3.152,1.998,0.0,3276.009,,1.553,10327.375,1639.733,524288,128,524288_128.csv,1,burrata,gcc,1744.133,0.413
q1 hyper     ,126.233,72.696,2.046,2.44,0.0,373.403,,0.278,764.12,152.981,524288,128,524288_128.csv,10,burrata,gcc,182.375,0.039
q1 vectorwise,344.023,105.08,1.068,2.115,0.0,1274.248,,1.734,1360.465,602.641,524288,128,524288_128.csv,10,burrata,gcc,285.165,0.003
q3 hyper     ,117.367,82.635,1.058,0.745,0.0,94.478,,0.354,99.923,126.803,524288,128,524288_128.csv,10,burrata,gcc,28.481,0.294
q3 vectorwise,336.918,100.021,2.548,1.458,0.0,642.266,,0.534,1636.506,440.59,524288,128,524288_128.csv,10,burrata,gcc,276.699,0.116
q5 hyper     ,43.183,107.778,1.233,2.0,0.0,121.537,,0.361,149.876,60.77,524288,128,524288_128.csv,10,burrata,gcc,37.436,0.09
q5 vectorwise,266.167,98.189,2.474,1.411,0.0,481.295,,0.484,1190.809,341.247,524288,128,524288_128.csv,10,burrata,gcc,200.874,0.079
q6 hyper     ,7.345,125.055,0.391,2.901,0.0,44.38,,0.049,17.341,15.313,524288,128,524288_128.csv,10,burrata,gcc,3.225,0.021
q6 vectorwise,36.56,99.687,0.963,1.486,0.0,90.287,,0.198,86.902,60.756,524288,128,524288_128.csv,10,burrata,gcc,16.275,0.001
q9 hyper     ,148.323,102.29,0.806,2.055,0.0,366.414,,1.605,295.326,178.313,524288,128,524288_128.csv,10,burrata,gcc,78.608,0.281
q9 vectorwise,398.991,106.35,2.077,2.123,0.0,1058.553,,2.556,2198.23,498.702,524288,128,524288_128.csv,10,burrata,gcc,376.222,0.417
q18 hyper     ,226.395,76.628,1.428,1.073,0.0,136.383,,0.528,194.758,127.119,524288,128,524288_128.csv,10,burrata,gcc,55.626,0.167
q18 vectorwise,681.8,98.62,1.611,1.827,0.0,899.688,,1.672,1449.47,492.695,524288,128,524288_128.csv,10,burrata,gcc,262.917,0.378
q1 hyper     ,73.055,65.107,3.28,1.965,0.0,1557.901,,0.336,5109.473,792.569,524288,128,524288_128.csv,1,burrata,clang,794.269,0.03
q1 vectorwise,96.662,67.665,3.384,2.213,0.0,2412.644,,1.247,8163.734,1089.889,524288,128,524288_128.csv,1,burrata,clang,1247.499,0.022
q3 hyper     ,55.329,26.796,1.067,0.755,0.0,146.674,,0.417,156.459,193.774,524288,128,524288_128.csv,1,burrata,clang,40.194,0.319
q3 vectorwise,159.062,79.887,3.536,1.419,0.0,2356.765,,0.549,8334.242,1660.782,524288,128,524288_128.csv,1,burrata,clang,1250.515,0.119
q5 hyper     ,16.742,80.829,1.087,1.114,0.0,196.852,,0.419,214.071,176.637,524288,128,524288_128.csv,1,burrata,clang,49.564,0.113
q5 vectorwise,105.067,67.141,3.574,2.364,0.0,2177.279,,0.498,7780.692,920.779,524288,128,524288_128.csv,1,burrata,clang,1173.517,0.105
q6 hyper     ,0.705,116.299,0.425,2.612,0.0,35.719,,0.081,15.196,13.667,524288,128,524288_128.csv,1,burrata,clang,3.909,0.03
q6 vectorwise,7.736,94.884,3.127,2.415,0.0,295.581,,0.197,924.387,122.311,524288,128,524288_128.csv,1,burrata,clang,134.135,0.005
q9 hyper     ,55.072,67.491,1.118,0.743,0.0,324.734,,1.676,363.042,436.703,524288,128,524288_128.csv,1,burrata,clang,92.013,0.37
q9 vectorwise,210.665,92.495,3.473,1.889,0.0,4323.994,,2.537,15017.14,2289.378,524288,128,524288_128.csv,1,burrata,clang,2216.888,0.456
q18 hyper     ,153.546,63.885,1.144,0.427,0.0,306.327,,0.55,350.543,718.506,524288,128,524288_128.csv,1,burrata,clang,81.108,0.182
q18 vectorwise,284.181,80.95,3.517,2.012,0.0,3390.185,,1.576,11922.369,1685.008,524288,128,524288_128.csv,1,burrata,clang,1824.003,0.492
q1 hyper     ,127.788,82.483,2.399,2.42,0.0,425.253,,0.276,1020.317,175.712,524288,128,524288_128.csv,10,burrata,clang,208.527,0.018
q1 vectorwise,332.8,102.667,0.946,2.065,0.0,1175.891,,1.825,1111.957,569.593,524288,128,524288_128.csv,10,burrata,clang,226.356,0.003
q3 hyper     ,120.422,83.838,1.221,0.782,0.0,103.158,,0.355,125.968,131.996,524288,128,524288_128.csv,10,burrata,clang,33.232,0.295
q3 vectorwise,307.076,97.339,2.706,1.26,0.0,492.105,,0.542,1331.515,390.798,524288,128,524288_128.csv,10,burrata,clang,201.799,0.103
q5 hyper     ,43.896,107.969,1.176,2.022,0.0,125.152,,0.36,147.234,61.883,524288,128,524288_128.csv,10,burrata,clang,38.043,0.089
q5 vectorwise,264.495,97.473,2.725,1.391,0.0,468.117,,0.491,1275.416,336.629,524288,128,524288_128.csv,10,burrata,clang,194.703,0.088
q6 hyper     ,7.256,125.45,0.302,2.91,0.0,44.22,,0.051,13.368,15.176,524288,128,524288_128.csv,10,burrata,clang,3.259,0.021
q6 vectorwise,35.733,98.439,1.08,1.497,0.0,87.733,,0.2,94.716,58.639,524288,128,524288_128.csv,10,burrata,clang,15.111,0.001
q9 hyper     ,151.855,101.501,0.784,2.068,0.0,374.568,,1.597,293.564,181.15,524288,128,524288_128.csv,10,burrata,clang,79.609,0.283
q9 vectorwise,429.877,105.833,2.463,2.176,0.0,1163.266,,2.584,2864.735,534.694,524288,128,524288_128.csv,10,burrata,clang,432.0,0.364
q18 hyper     ,231.594,74.685,1.295,1.095,0.0,138.827,,0.53,179.792,126.74,524288,128,524288_128.csv,10,burrata,clang,55.486,0.166
q18 vectorwise,652.263,99.827,1.649,1.79,0.0,853.67,,1.696,1407.718,477.119,524288,128,524288_128.csv,10,burrata,clang,238.619,0.432
q1 hyper     ,3570.233,26.217,0.23,0.267,0.0,4167.792,0.048,0.934,960.11,15597.201,524288,176,524288_176.csv,1,dubliner,clang,217.951,0.04
q1 vectorwise,6941.293,57.378,0.045,2.649,0.0,175790.848,0.094,6.354,7888.667,66365.675,524288,176,524288_176.csv,1,dubliner,clang,1368.237,0.033
q3 hyper     ,3919.898,4.016,0.202,0.172,0.0,353.494,0.153,0.808,71.542,2057.408,524288,176,524288_176.csv,1,dubliner,clang,21.384,0.367
q3 vectorwise,9155.611,92.025,0.045,2.596,0.0,285932.906,0.145,1.164,12782.675,110119.265,524288,176,524288_176.csv,1,dubliner,clang,2133.771,0.116
q5 hyper     ,249.954,55.54,0.066,0.723,0.0,1311.681,0.113,0.8,86.543,1812.042,524288,176,524288_176.csv,1,dubliner,clang,19.696,0.218
q5 vectorwise,8758.381,87.589,0.045,2.712,0.0,271599.088,0.12,1.116,12136.87,100131.971,524288,176,524288_176.csv,1,dubliner,clang,2026.731,0.1
q6 hyper     ,1.07,172.478,0.082,2.749,0.0,84.599,0.029,0.38,6.906,30.758,524288,176,524288_176.csv,1,dubliner,clang,1.877,0.062
q6 vectorwise,454.46,78.22,0.046,2.705,0.0,16026.095,0.093,0.407,740.634,5923.421,524288,176,524288_176.csv,1,dubliner,clang,124.602,0.009
q9 hyper     ,1050.427,27.511,0.198,0.1,0.0,340.766,0.429,2.112,67.365,3395.289,524288,176,524288_176.csv,1,dubliner,clang,19.442,0.388
q9 vectorwise,10541.354,103.885,0.044,2.643,0.0,340075.339,0.453,3.623,15130.026,128664.013,524288,176,524288_176.csv,1,dubliner,clang,2528.635,0.399
q18 hyper     ,7390.056,12.944,0.205,0.109,0.0,761.625,0.097,1.266,155.947,7006.496,524288,176,524288_176.csv,1,dubliner,clang,42.963,0.199
q18 vectorwise,15837.665,85.62,0.045,2.626,0.0,260871.57,0.173,3.32,11654.964,99324.474,524288,176,524288_176.csv,1,dubliner,clang,1958.591,0.424
q1 hyper     ,5785.234,19.437,0.355,0.242,0.0,453.829,0.021,0.718,161.293,1874.601,524288,176,524288_176.csv,10,dubliner,clang,57.337,0.024
q1 vectorwise,8912.77,44.401,0.054,2.243,0.0,14795.339,0.218,6.26,796.069,6597.104,524288,176,524288_176.csv,10,dubliner,clang,182.948,0.004
q3 hyper     ,1903.427,24.114,0.336,0.122,0.0,73.375,0.104,0.662,24.62,600.106,524288,176,524288_176.csv,10,dubliner,clang,10.07,0.287
q3 vectorwise,11047.322,117.025,0.045,2.127,0.0,35961.145,0.203,1.081,1607.838,16902.594,524288,176,524288_176.csv,10,dubliner,clang,270.87,0.086
q5 hyper     ,287.052,87.129,0.211,0.436,0.0,142.543,0.08,0.688,30.105,326.569,524288,176,524288_176.csv,10,dubliner,clang,9.12,0.197
q5 vectorwise,11291.315,121.046,0.045,2.583,0.0,46097.455,0.167,1.04,2065.897,17846.16,524288,176,524288_176.csv,10,dubliner,clang,347.541,0.07
q6 hyper     ,10.168,137.673,0.09,2.36,0.0,55.161,0.023,0.35,4.975,23.337,524288,176,524288_176.csv,10,dubliner,clang,1.297,0.009
q6 vectorwise,467.582,60.479,0.054,2.122,0.0,1000.643,0.097,0.382,54.496,471.421,524288,176,524288_176.csv,10,dubliner,clang,9.77,0.001
q9 hyper     ,1278.248,49.311,0.237,0.304,0.0,225.321,0.485,2.301,53.36,740.8,524288,176,524288_176.csv,10,dubliner,clang,15.891,0.302
q9 vectorwise,11059.805,141.697,0.045,2.316,0.0,42654.76,0.915,3.813,1920.269,18418.329,524288,176,524288_176.csv,10,dubliner,clang,326.043,0.31
q18 hyper     ,9749.747,14.434,0.375,0.188,0.0,193.881,0.05,1.185,72.685,1031.202,524288,176,524288_176.csv,10,dubliner,clang,23.425,0.18
q18 vectorwise,43314.248,89.533,0.046,2.258,0.0,64174.282,0.292,3.267,2920.537,28416.488,524288,176,524288_176.csv,10,dubliner,clang,501.913,0.395
q1 hyper     ,1649.46,33.287,0.242,0.243,0.0,2221.991,0.049,0.949,536.832,9149.207,524288,176,524288_176.csv,1,dubliner,gcc,134.102,0.038
q1 vectorwise,2214.905,69.394,0.046,2.556,0.0,65463.134,0.087,6.428,3043.257,25611.547,524288,176,524288_176.csv,1,dubliner,gcc,558.21,0.03
q3 hyper     ,1259.869,7.031,0.189,0.241,0.0,280.107,0.148,0.814,53.008,1157.738,524288,176,524288_176.csv,1,dubliner,gcc,17.77,0.342
q3 vectorwise,3238.267,112.912,0.045,2.437,0.0,116481.554,0.118,1.156,5201.48,47788.251,524288,176,524288_176.csv,1,dubliner,gcc,870.622,0.109
q5 hyper     ,175.8,50.713,0.257,0.131,0.0,152.456,0.115,0.799,39.215,1163.687,524288,176,524288_176.csv,1,dubliner,gcc,11.637,0.239
q5 vectorwise,3384.798,115.156,0.044,2.689,0.0,136815.648,0.092,1.102,6084.712,50876.615,524288,176,524288_176.csv,1,dubliner,gcc,1017.807,0.101
q6 hyper     ,1.245,160.364,0.084,2.719,0.0,90.518,0.03,0.383,7.618,33.267,524288,176,524288_176.csv,1,dubliner,gcc,2.025,0.063
q6 vectorwise,196.684,84.376,0.047,2.68,0.0,7412.364,0.09,0.436,350.339,2765.332,524288,176,524288_176.csv,1,dubliner,gcc,59.312,0.008
q9 hyper     ,551.283,48.088,0.202,0.106,0.0,330.296,0.416,2.154,66.823,3114.709,524288,176,524288_176.csv,1,dubliner,gcc,19.385,0.385
q9 vectorwise,4328.23,116.848,0.045,2.552,0.0,151634.943,0.404,3.5,6758.796,59420.79,524288,176,524288_176.csv,1,dubliner,gcc,1133.486,0.398
q18 hyper     ,3095.484,22.375,0.227,0.087,0.0,440.203,0.096,1.274,100.064,5073.23,524288,176,524288_176.csv,1,dubliner,gcc,30.417,0.196
q18 vectorwise,15878.026,110.22,0.045,2.6,0.0,333309.389,0.177,3.419,14851.389,128188.258,524288,176,524288_176.csv,1,dubliner,gcc,2491.029,0.456
q1 hyper     ,3659.24,11.364,0.438,0.331,0.0,229.259,0.021,0.712,100.343,693.205,524288,176,524288_176.csv,10,dubliner,gcc,44.172,0.024
q1 vectorwise,5476.967,54.752,0.057,2.14,0.0,10700.061,0.239,6.249,610.992,4999.101,524288,176,524288_176.csv,10,dubliner,gcc,152.0,0.003
q3 hyper     ,1742.047,26.287,0.342,0.122,0.0,72.892,0.103,0.66,24.907,598.719,524288,176,524288_176.csv,10,dubliner,gcc,10.173,0.292
q3 vectorwise,10004.25,133.58,0.045,2.128,0.0,37182.365,0.218,1.109,1662.09,17472.034,524288,176,524288_176.csv,10,dubliner,gcc,279.755,0.09
q5 hyper     ,284.543,83.032,0.311,0.285,0.0,87.941,0.078,0.687,27.379,308.493,524288,176,524288_176.csv,10,dubliner,gcc,8.542,0.191
q5 vectorwise,7308.094,139.003,0.045,2.503,0.0,33200.368,0.16,1.04,1483.909,13264.095,524288,176,524288_176.csv,10,dubliner,gcc,250.574,0.069
q6 hyper     ,9.388,170.646,0.072,2.477,0.0,66.198,0.023,0.347,4.755,26.707,524288,176,524288_176.csv,10,dubliner,gcc,1.256,0.008
q6 vectorwise,452.45,68.308,0.053,2.181,0.0,1124.177,0.103,0.38,59.811,515.218,524288,176,524288_176.csv,10,dubliner,gcc,10.646,0.001
q9 hyper     ,758.115,73.436,0.219,0.368,0.0,240.796,0.469,2.299,52.659,654.309,524288,176,524288_176.csv,10,dubliner,gcc,15.669,0.301
q9 vectorwise,10510.243,140.748,0.045,2.263,0.0,39339.24,0.937,3.792,1772.142,17385.82,524288,176,524288_176.csv,10,dubliner,gcc,301.223,0.315
q18 hyper     ,7484.245,32.622,0.331,0.171,0.0,306.782,0.051,1.181,101.574,1789.044,524288,176,524288_176.csv,10,dubliner,gcc,30.53,0.18
q18 vectorwise,28308.717,134.775,0.045,1.87,0.0,52292.362,0.287,3.256,2371.982,27956.616,524288,176,524288_176.csv,10,dubliner,gcc,410.482,0.395
q1 hyper     ,45.778,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,1,roquefort,gcc,,
q1 vectorwise,94.367,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,1,roquefort,gcc,,
q3 hyper     ,39.092,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,1,roquefort,gcc,,
q3 vectorwise,35.088,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,1,roquefort,gcc,,
q5 hyper     ,38.352,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,1,roquefort,gcc,,
q5 vectorwise,42.148,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,1,roquefort,gcc,,
q6 hyper     ,14.986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,1,roquefort,gcc,,
q6 vectorwise,13.596,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,1,roquefort,gcc,,
q9 hyper     ,109.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,1,roquefort,gcc,,
q9 vectorwise,121.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,1,roquefort,gcc,,
q18 hyper     ,96.093,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,1,roquefort,gcc,,
q18 vectorwise,204.821,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,1,roquefort,gcc,,
q1 hyper     ,473.747,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,10,roquefort,gcc,,
q1 vectorwise,814.895,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,10,roquefort,gcc,,
q3 hyper     ,493.91,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,10,roquefort,gcc,,
q3 vectorwise,417.108,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,10,roquefort,gcc,,
q5 hyper     ,473.272,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,10,roquefort,gcc,,
q5 vectorwise,451.019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,10,roquefort,gcc,,
q6 hyper     ,165.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,10,roquefort,gcc,,
q6 vectorwise,122.142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,10,roquefort,gcc,,
q9 hyper     ,1755.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,10,roquefort,gcc,,
q9 vectorwise,1420.926,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,10,roquefort,gcc,,
q18 hyper     ,1262.656,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,10,roquefort,gcc,,
q18 vectorwise,2183.683,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,10,roquefort,gcc,,
q1 hyper     ,45.778,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,1,roquefort,clang,,
q1 vectorwise,94.367,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,1,roquefort,clang,,
q3 hyper     ,39.092,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,1,roquefort,clang,,
q3 vectorwise,35.088,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,1,roquefort,clang,,
q5 hyper     ,38.352,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,1,roquefort,clang,,
q5 vectorwise,42.148,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,1,roquefort,clang,,
q6 hyper     ,14.986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,1,roquefort,clang,,
q6 vectorwise,13.596,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,1,roquefort,clang,,
q9 hyper     ,109.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,1,roquefort,clang,,
q9 vectorwise,121.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,1,roquefort,clang,,
q18 hyper     ,96.093,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,1,roquefort,clang,,
q18 vectorwise,204.821,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,1,roquefort,clang,,
q1 hyper     ,473.747,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,10,roquefort,clang,,
q1 vectorwise,814.895,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,10,roquefort,clang,,
q3 hyper     ,493.91,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,10,roquefort,clang,,
q3 vectorwise,417.108,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,10,roquefort,clang,,
q5 hyper     ,473.272,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,10,roquefort,clang,,
q5 vectorwise,451.019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,10,roquefort,clang,,
q6 hyper     ,165.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,10,roquefort,clang,,
q6 vectorwise,122.142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,10,roquefort,clang,,
q9 hyper     ,1755.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,10,roquefort,clang,,
q9 vectorwise,1420.926,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,10,roquefort,clang,,
q18 hyper     ,1262.656,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,10,roquefort,clang,,
q18 vectorwise,2183.683,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,10,roquefort,clang,,
q1 hyper     ,45.74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,1,roquefort,clang,,
q1 vectorwise,94.506,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,1,roquefort,clang,,
q3 hyper     ,39.083,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,1,roquefort,clang,,
q3 vectorwise,35.273,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,1,roquefort,clang,,
q5 hyper     ,38.291,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,1,roquefort,clang,,
q5 vectorwise,42.407,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,1,roquefort,clang,,
q6 hyper     ,15.385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576,1,1048576_1.csv,1,roquefort,clang,,
